gene_id,MFF-CY-1,MFF-CY-2,MFF-CY-3,MFF-DY-1,MFF-DY-2,MFF-DY-3,subcellular_locations,source_organism
LOC122869105|LOC122869105,0,0,0,0,4,0,,not_found
LOC122869102|LOC122869102,0,0,0,0,0,0,,not_found
LOC122869509|LOC122869509,0,0,0,0,0,0,,not_found
LOC122869104|LOC122869104,0,0,0,0,4,0,,not_found
ptger1c|ptger1c,0,0,0,0,0,0,,not_found
adgrl1a|adgrl1a,0,17,0,0,0,0,,not_found
tnfsf14|tnfsf14,0,0,0,0,0,0,"Cell membrane, Cytoplasm, Secreted",9606
lncRNA-LOC122868888|LOC122868888,0,0,0,0,0,0,,not_found
cldnk|cldnk,0,0,0,0,0,0,,not_found
btr02|btr02,0,0,0,0,0,0,,not_found
LOC122868947|LOC122868947,0,0,0,0,0,0,,not_found
LOC122869130|LOC122869130,0,0,0,0,0,0,,not_found
hs3st3b1a|hs3st3b1a,0,0,0,0,0,0,,not_found
lncRNA-LOC122869134|LOC122869134,0,0,0,0,0,3,,not_found
LOC122869199|LOC122869199,0,0,0,0,0,0,,not_found
LOC122869198|LOC122869198,0,0,0,0,0,0,,not_found
LOC122869333|LOC122869333,0,0,0,0,0,0,,not_found
si:zfos-1056e6.1|si:zfos-1056e6.1,0,5,0,0,0,0,,not_found
LOC122869172|LOC122869172,0,0,0,0,0,0,,not_found
LOC122869171|LOC122869171,0,0,0,2,0,0,,not_found
LOC122868880|LOC122868880,0,0,0,0,0,0,,not_found
btbd17b|btbd17b,0,0,4,0,7,4,,not_found
LOC122868910|LOC122868910,0,0,0,0,0,0,,not_found
LOC122869475|LOC122869475,0,0,0,0,0,0,,not_found
LOC122869144|LOC122869144,0,0,0,0,0,0,,not_found
lncRNA-LOC122868686|LOC122868686,0,0,0,0,0,0,,not_found
fscn2a|fscn2a,0,0,0,0,0,0,,not_found
LOC122868684|LOC122868684,0,0,0,0,0,0,,not_found
LOC122868898|LOC122868898,0,0,0,0,0,0,,not_found
LOC122868908|LOC122868908,0,0,0,0,0,0,,not_found
LOC122869511|LOC122869511,0,0,0,0,0,0,,not_found
lncRNA-LOC122868889|LOC122868889,0,0,4,4,0,5,,not_found
LOC122868950|LOC122868950,0,0,0,0,5,6,,not_found
LOC122869355|LOC122869355,0,0,0,0,0,0,,not_found
LOC122869142|LOC122869142,0,0,0,0,0,0,,not_found
LOC122868691|LOC122868691,0,0,0,4,0,0,,not_found
LOC122868689|LOC122868689,0,0,0,0,0,10,,not_found
LOC122868814|LOC122868814,0,0,0,0,0,0,,not_found
lncRNA-LOC122868818|LOC122868818,0,0,0,0,0,0,,not_found
gpr139|gpr139,0,10,0,0,0,0,Cell membrane,9606
trnal-uag_4|trnal-uag,0,0,0,0,0,0,,not_found
sdr42e2|sdr42e2,0,0,0,0,0,0,,not_found
anks4b|anks4b,0,0,0,0,0,0,"Cell projection, microvillus",9606
prkcab|prkcab,0,0,0,4,0,0,,not_found
LOC122868701|LOC122868701,0,0,0,0,0,0,,not_found
aqp8b|aqp8b,0,0,0,0,0,0,,not_found
nptx2a|nptx2a,0,0,0,0,0,0,,not_found
baiap2l1b|baiap2l1b,0,0,7,0,1,0,,not_found
pvalb5|pvalb5,0,0,0,0,0,0,,not_found
LOC122869227|LOC122869227,0,0,0,0,0,0,,not_found
LOC122869226|LOC122869226,0,0,0,0,0,0,,not_found
pvalb8|pvalb8,0,0,0,0,0,0,,not_found
LOC122869359|LOC122869359,0,0,0,0,0,0,,not_found
lncRNA-LOC122869471|LOC122869471,0,0,0,0,0,0,,not_found
cacng1b|cacng1b,0,0,0,0,0,0,,not_found
lncRNA-LOC122869531|LOC122869531,0,0,0,0,0,0,,not_found
LOC122869371|LOC122869371,0,0,0,0,0,4,,not_found
LOC122869216|LOC122869216,0,0,4,0,0,0,,not_found
LOC122868444|LOC122868444,0,0,0,9,5,6,,not_found
LOC122869512|LOC122869512,0,0,0,0,0,0,,not_found
LOC122868446|LOC122868446,0,0,0,0,0,0,,not_found
LOC122869513|LOC122869513,0,0,0,0,0,0,,not_found
LOC122868467|LOC122868467,0,0,0,0,0,0,,not_found
LOC122868469|LOC122868469,0,0,0,0,0,0,,not_found
LOC122869514|LOC122869514,0,0,0,0,0,0,,not_found
LOC122868491|LOC122868491,0,0,0,0,0,0,,not_found
lncRNA-LOC122868510|LOC122868510,0,0,0,0,0,0,,not_found
LOC122868503|LOC122868503,0,0,0,0,0,0,,not_found
lncRNA-LOC122868956|LOC122868956,0,0,0,0,0,0,,not_found
trnaq-cug_7|trnaq-cug,0,0,0,0,0,0,,not_found
trnar-ccu_24|trnar-ccu,0,0,0,0,0,0,,not_found
snRNA-LOC122869611|LOC122869611,0,0,0,0,0,0,,not_found
LOC122869399|LOC122869399,0,4,0,2,0,0,,not_found
lncRNA-LOC122869401|LOC122869401,0,9,0,0,2,0,,not_found
LOC122869400|LOC122869400,0,0,0,0,0,0,,not_found
trnas-aga_20|trnas-aga,0,0,0,0,0,0,,not_found
mchr1b|mchr1b,0,0,0,0,4,0,,not_found
LOC122869418|LOC122869418,0,0,0,0,0,0,,not_found
pik3r6b|pik3r6b,0,16,0,0,0,0,,not_found
mfsd6l|mfsd6l,0,7,0,0,0,10,Membrane,7955
zgc:171844|zgc:171844,0,0,0,0,0,0,,not_found
hmox1a|hmox1a,0,12,10,8,0,0,,not_found
foxd7|foxd7,0,0,0,0,0,0,,not_found
LOC122869436|LOC122869436,0,2,0,0,0,4,,not_found
rtbdn|rtbdn,0,0,0,0,0,0,"Cell membrane, Secreted, extracellular space, extracellular matrix, interphotoreceptor matrix",9606
si:ch211-106h11.1|si:ch211-106h11.1,0,0,0,0,0,0,,not_found
LOC122869452|LOC122869452,0,0,0,0,0,0,,not_found
dnase1|dnase1,0,0,0,0,0,0,"Nucleus envelope, Secreted, Zymogen granule",9606
LOC122869518|LOC122869518,0,0,0,0,0,0,,not_found
syt5a|syt5a,0,4,0,0,0,0,,not_found
prl|prl,0,0,0,0,0,0,Secreted,9606
LOC122868941|LOC122868941,0,0,0,0,0,0,,not_found
lncRNA-LOC122868959|LOC122868959,0,0,0,0,0,0,,not_found
LOC122869519|LOC122869519,0,0,0,0,0,0,,not_found
lncRNA-LOC122868583|LOC122868583,0,0,0,0,0,0,,not_found
LOC122868581|LOC122868581,0,0,0,0,0,0,,not_found
LOC122869372|LOC122869372,0,0,0,0,0,0,,not_found
si:ch211-237i5.4|si:ch211-237i5.4,0,0,0,4,0,0,,not_found
LOC122869278|LOC122869278,0,0,0,0,0,0,,not_found
lncRNA-LOC122869287|LOC122869287,0,0,0,0,0,0,,not_found
LOC122869276|LOC122869276,0,0,0,0,0,0,,not_found
LOC122869279|LOC122869279,0,0,0,0,0,0,,not_found
LOC122869244|LOC122869244,0,0,0,0,0,0,,not_found
LOC122869245|LOC122869245,0,0,0,0,0,0,,not_found
hspb9|hspb9,0,0,0,0,0,0,"Cytoplasm, Nucleus",9606
pyya|pyya,0,0,0,0,0,0,Secreted,7955
lncRNA-LOC122869286|LOC122869286,0,0,0,0,0,0,,not_found
lncRNA-LOC122869288|LOC122869288,0,0,0,0,0,4,,not_found
LOC122869247|LOC122869247,0,0,0,0,0,0,,not_found
LOC122869520|LOC122869520,0,0,0,0,0,0,,not_found
LOC122869280|LOC122869280,0,0,0,0,0,0,,not_found
LOC122869265|LOC122869265,0,0,0,0,0,0,,not_found
slc16a3a|slc16a3a,0,0,7,8,0,15,,not_found
lncRNA-LOC122869290|LOC122869290,0,0,0,0,0,0,,not_found
prr15la|prr15la,0,0,0,0,0,0,,not_found
snRNA-LOC122869613|LOC122869613,0,0,0,0,0,0,,not_found
LOC122869310|LOC122869310,0,0,0,0,0,0,,not_found
hoxb2a|hoxb2a,0,0,0,0,0,0,Nucleus,7955
hoxb8a|hoxb8a,0,0,0,0,0,0,Nucleus,7955
hoxb9a|hoxb9a,0,0,0,0,0,0,Nucleus,7955
lncRNA-LOC122869324|LOC122869324,0,0,0,0,0,0,,not_found
hoxb13a|hoxb13a,0,0,0,0,0,0,Nucleus,7955
eve1|eve1,0,0,0,0,0,0,,not_found
lncRNA-LOC122869535|LOC122869535,0,0,0,0,0,0,,not_found
LOC122869536|LOC122869536,0,0,0,0,0,0,,not_found
si:dkeyp-72e1.6|si:dkeyp-72e1.6,0,0,0,0,4,0,,not_found
smim22|smim22,0,0,0,4,10,9,"Late endosome, Membrane",9606
LOC122869562|LOC122869562,0,0,8,0,0,0,,not_found
lncRNA-LOC122869568|LOC122869568,0,0,0,0,0,0,,not_found
LOC122869353|LOC122869353,0,0,0,0,0,0,,not_found
lncRNA-LOC122870613|LOC122870613,0,0,4,4,0,0,,not_found
zanl|zanl,0,4,0,0,0,0,,not_found
LOC122870419|LOC122870419,0,0,0,0,0,0,,not_found
LOC122870662|LOC122870662,0,0,0,0,0,0,,not_found
LOC122870063|LOC122870063,0,0,0,0,0,0,,not_found
LOC122869923|LOC122869923,0,0,0,0,0,0,,not_found
LOC122870444|LOC122870444,0,0,3,0,0,0,,not_found
sox19b|sox19b,0,0,0,0,0,0,Nucleus,7955
alox12|alox12,0,0,0,0,0,0,"Cytoplasm, cytosol, Membrane",9606
LOC122869985|LOC122869985,0,0,0,0,0,4,,not_found
lncRNA-LOC122870745|LOC122870745,0,0,0,0,4,0,,not_found
lncRNA-LOC122870743|LOC122870743,0,4,0,4,0,0,,not_found
sstr1b|sstr1b,0,0,0,9,0,0,,not_found
LOC122870664|LOC122870664,0,2,0,3,0,0,,not_found
cth1|cth1,0,0,0,0,0,0,,not_found
lncRNA-LOC122870526|LOC122870526,0,0,0,0,8,0,,not_found
lg22h4orf54|lg22h4orf54,0,0,0,0,0,0,,not_found
slc1a1|slc1a1,0,0,0,0,0,0,"Apical cell membrane, Cell membrane, Early endosome membrane, Late endosome membrane, Recycling endosome membrane, Synapse, synaptosome",9606
LOC122870465|LOC122870465,0,0,0,0,0,0,,not_found
LOC122870669|LOC122870669,0,0,0,0,0,0,,not_found
snRNA-LOC122870818|LOC122870818,0,0,0,0,0,0,,not_found
snRNA-LOC122870817|LOC122870817,0,0,0,0,0,0,,not_found
lncRNA-LOC122870579|LOC122870579,0,0,0,0,0,0,,not_found
trnat-agu_37|trnat-agu,0,0,0,0,0,0,,not_found
lncRNA-LOC122869787|LOC122869787,0,0,0,0,0,0,,not_found
fcer1g|fcer1g,0,0,0,0,0,7,Cell membrane,9606
trnar-ucu_25|trnar-ucu,0,0,0,0,0,0,,not_found
LOC122869810|LOC122869810,0,0,0,0,0,0,,not_found
LOC122869817|LOC122869817,0,0,0,0,0,0,,not_found
LOC122869830|LOC122869830,0,0,0,0,0,0,,not_found
LOC122869829|LOC122869829,0,0,0,0,0,0,,not_found
LOC122869827|LOC122869827,0,0,0,0,0,0,,not_found
LOC122869813|LOC122869813,0,0,0,0,0,0,,not_found
LOC122869812|LOC122869812,0,0,0,0,0,0,,not_found
LOC122869814|LOC122869814,0,0,0,0,0,0,,not_found
LOC122869824|LOC122869824,0,0,0,0,0,0,,not_found
LOC122869821|LOC122869821,0,0,0,0,0,0,,not_found
LOC122869825|LOC122869825,0,0,0,0,0,0,,not_found
LOC122869823|LOC122869823,0,0,0,0,0,0,,not_found
LOC122869831|LOC122869831,0,0,0,0,0,0,,not_found
LOC122869811|LOC122869811,0,0,0,0,0,0,,not_found
lncRNA-LOC122869834|LOC122869834,0,0,0,0,0,0,,not_found
LOC122869818|LOC122869818,0,0,0,0,0,0,,not_found
LOC122869816|LOC122869816,0,0,0,0,0,0,,not_found
LOC122869820|LOC122869820,0,0,0,0,0,0,,not_found
LOC122869835|LOC122869835,0,0,0,0,0,0,,not_found
LOC122869836|LOC122869836,0,0,0,0,0,0,,not_found
LOC122869838|LOC122869838,0,0,0,0,0,0,,not_found
LOC122869837|LOC122869837,0,0,0,0,0,0,,not_found
LOC122869845|LOC122869845,0,0,0,0,0,0,,not_found
LOC122869844|LOC122869844,0,0,0,0,0,0,,not_found
LOC122869847|LOC122869847,0,0,0,0,0,0,,not_found
LOC122869849|LOC122869849,0,0,0,0,0,0,,not_found
LOC122869850|LOC122869850,0,0,0,0,0,0,,not_found
LOC122869855|LOC122869855,0,0,0,0,0,0,,not_found
LOC122869856|LOC122869856,0,0,0,0,0,0,,not_found
LOC122869853|LOC122869853,0,0,0,0,0,0,,not_found
LOC122869854|LOC122869854,0,0,0,0,0,0,,not_found
si:dkey-165a24.9|si:dkey-165a24.9,0,0,0,0,0,0,,not_found
ugt5g1|ugt5g1,0,0,0,0,0,0,,not_found
lncRNA-LOC122869862|LOC122869862,0,0,0,0,0,0,,not_found
LOC122869857|LOC122869857,0,0,0,0,0,0,,not_found
LOC122869860|LOC122869860,0,0,0,0,0,0,,not_found
LOC122869859|LOC122869859,0,0,0,0,0,0,,not_found
lncRNA-LOC122869861|LOC122869861,0,0,0,0,0,0,,not_found
chrnb1l|chrnb1l,0,0,0,0,0,0,,not_found
chrnb1|chrnb1,0,0,0,8,0,9,"Cell membrane, Postsynaptic cell membrane",9606
fgf11a|fgf11a,0,0,0,0,0,0,,not_found
LOC122870377|LOC122870377,0,0,0,0,0,0,,not_found
si:dkey-85k7.12|si:dkey-85k7.12,0,0,4,11,0,0,,not_found
LOC122869641|LOC122869641,0,0,0,0,0,0,,not_found
LOC122870671|LOC122870671,0,0,0,0,0,0,,not_found
LOC122870458|LOC122870458,0,7,0,0,0,4,,not_found
lncRNA-LOC122870463|LOC122870463,0,0,0,0,0,0,,not_found
si:cabz01076231.1|si:cabz01076231.1,0,0,8,0,0,4,,not_found
LOC122870609|LOC122870609,0,0,0,0,0,0,,not_found
rpgrip1|rpgrip1,0,0,0,0,0,0,"Cell projection, cilium",9606
btr33|btr33,0,0,0,0,0,0,,not_found
LOC122870489|LOC122870489,0,0,0,0,0,0,,not_found
si:dkey-183c6.8|si:dkey-183c6.8,0,0,17,7,4,15,,not_found
si:dkey-183c6.7|si:dkey-183c6.7,0,12,0,4,0,0,,not_found
lncRNA-LOC122870623|LOC122870623,0,0,0,0,0,0,,not_found
syt4|syt4,0,0,0,0,0,0,"Cytoplasmic vesicle, secretory vesicle, neuronal dense core vesicle membrane",9606
lncRNA-LOC122870547|LOC122870547,0,0,0,0,0,4,,not_found
LOC122870612|LOC122870612,0,0,0,0,0,0,,not_found
sema4f|sema4f,0,0,0,0,0,0,"Cell membrane, Cell projection, dendrite, Perikaryon, Postsynaptic density",9606
trnaa-ugc_5|trnaa-ugc,0,0,0,0,0,0,,not_found
trnaa-cgc_3|trnaa-cgc,0,0,0,0,0,0,,not_found
trnal-aag_16|trnal-aag,0,0,0,0,0,0,,not_found
LOC122869671|LOC122869671,0,0,0,0,0,0,,not_found
trnam-cau_18|trnam-cau,0,0,0,0,0,0,,not_found
LOC122870499|LOC122870499,0,5,0,0,0,0,,not_found
LOC122869869|LOC122869869,0,0,0,0,0,0,,not_found
cdca9|cdca9,0,0,5,0,0,0,"Chromosome, centromere, Nucleus",7955
LOC122870481|LOC122870481,0,0,0,0,0,0,,not_found
trnai-aau_11|trnai-aau,0,0,0,0,0,0,,not_found
saxo2|saxo2,0,0,0,0,0,0,,not_found
LOC122870445|LOC122870445,0,0,0,0,0,0,,not_found
LOC122870517|LOC122870517,0,0,4,0,0,0,,not_found
lncRNA-LOC122870029|LOC122870029,0,0,0,0,0,0,,not_found
lncRNA-LOC122870030|LOC122870030,0,0,0,0,0,0,,not_found
kcnip4a|kcnip4a,0,0,3,4,4,0,,not_found
LOC122870374|LOC122870374,0,0,0,0,0,0,,not_found
lncRNA-LOC122870375|LOC122870375,0,0,0,0,0,0,,not_found
LOC122870541|LOC122870541,0,0,0,0,0,0,,not_found
LOC122870672|LOC122870672,0,0,0,0,0,0,,not_found
lncRNA-LOC122869895|LOC122869895,0,0,0,0,0,0,,not_found
lncRNA-LOC122869896|LOC122869896,0,0,0,0,0,0,,not_found
lncRNA-LOC122869897|LOC122869897,0,0,0,0,0,0,,not_found
lncRNA-LOC122869892|LOC122869892,0,0,0,0,0,0,,not_found
lncRNA-LOC122869890|LOC122869890,0,0,0,0,0,0,,not_found
lncRNA-LOC122869889|LOC122869889,0,0,0,0,0,0,,not_found
lncRNA-LOC122869888|LOC122869888,0,0,0,0,0,0,,not_found
lncRNA-LOC122869887|LOC122869887,0,0,0,0,0,0,,not_found
lncRNA-LOC122869898|LOC122869898,0,0,0,0,0,0,,not_found
LOC122870673|LOC122870673,0,0,0,0,0,0,,not_found
lncRNA-LOC122869894|LOC122869894,0,0,0,0,0,0,,not_found
lncRNA-LOC122869891|LOC122869891,0,0,0,0,0,0,,not_found
LOC122869886|LOC122869886,0,0,0,0,0,0,,not_found
lncRNA-LOC122869893|LOC122869893,0,0,0,0,0,0,,not_found
LOC122870674|LOC122870674,0,0,0,0,0,0,,not_found
LOC122869885|LOC122869885,0,0,0,0,0,0,,not_found
LOC122870676|LOC122870676,0,0,0,0,0,0,,not_found
LOC122870678|LOC122870678,0,0,0,0,0,0,,not_found
trnar-ucu_26|trnar-ucu,0,0,0,0,0,0,,not_found
trnaa-cgc_5|trnaa-cgc,0,0,0,0,0,0,,not_found
LOC122870611|LOC122870611,0,0,0,0,0,0,,not_found
LOC122870058|LOC122870058,0,0,4,19,0,3,,not_found
LOC122870057|LOC122870057,0,0,0,0,0,0,,not_found
LOC122870421|LOC122870421,0,0,0,0,0,0,,not_found
LOC122870603|LOC122870603,0,0,0,0,0,0,,not_found
LOC122870680|LOC122870680,0,0,0,0,0,0,,not_found
bcl6b|bcl6b,0,0,0,0,0,6,Nucleus,9606
lncRNA-LOC122870726|LOC122870726,0,0,0,0,0,0,,not_found
ntn5|ntn5,0,0,0,0,0,0,Secreted,9606
LOC122870728|LOC122870728,0,3,4,4,15,4,,not_found
LOC122870727|LOC122870727,0,0,0,0,0,5,,not_found
LOC122870370|LOC122870370,0,0,0,0,0,0,,not_found
pcolceb|pcolceb,0,12,4,18,11,12,,not_found
LOC122870398|LOC122870398,0,0,0,0,0,0,,not_found
LOC122870667|LOC122870667,0,4,0,3,0,1,,not_found
lncRNA-LOC122870564|LOC122870564,0,0,0,0,0,0,,not_found
lncRNA-LOC122870538|LOC122870538,0,0,0,0,0,0,,not_found
trnan-guu_4|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_5|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_6|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_7|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_8|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_9|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_10|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_11|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_12|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_13|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_14|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_15|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_16|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_17|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_18|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_19|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_20|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_21|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_22|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_23|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_24|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_25|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_26|trnan-guu,0,0,0,0,0,0,,not_found
cldn15a|cldn15a,0,0,0,0,0,0,,not_found
zgc:103586|zgc:103586,0,0,0,0,0,0,,not_found
tm4sf5|tm4sf5,0,14,0,15,0,0,"Cell membrane, Lysosome membrane",9606
LOC122869934|LOC122869934,0,0,0,0,0,0,,not_found
LOC122869935|LOC122869935,0,0,0,0,0,0,,not_found
LOC122869948|LOC122869948,0,4,0,4,4,0,,not_found
LOC122869947|LOC122869947,0,1,0,0,0,0,,not_found
LOC122869946|LOC122869946,0,7,0,0,0,0,,not_found
LOC122869945|LOC122869945,0,0,0,0,0,0,,not_found
LOC122869940|LOC122869940,0,0,0,0,0,0,,not_found
lncRNA-LOC122869951|LOC122869951,0,0,0,0,0,0,,not_found
lncRNA-LOC122869950|LOC122869950,0,0,0,0,0,0,,not_found
cideb|cideb,0,0,0,10,0,0,"Cytoplasmic vesicle, COPI-coated vesicle, Endoplasmic reticulum membrane, Golgi apparatus, Lipid droplet",9606
homezb|homezb,0,0,0,0,0,0,,not_found
si:dkey-183c6.9|si:dkey-183c6.9,0,0,0,0,0,0,,not_found
trnan-guu_27|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_28|trnan-guu,0,0,0,0,0,0,,not_found
trnan-guu_29|trnan-guu,0,0,0,0,0,0,,not_found
trnak-cuu_5|trnak-cuu,0,0,0,0,0,0,,not_found
trnan-guu_30|trnan-guu,0,0,0,0,0,0,,not_found
trnak-cuu_6|trnak-cuu,0,0,0,0,0,0,,not_found
trnal-cag_8|trnal-cag,0,0,0,0,0,0,,not_found
trnal-cag_9|trnal-cag,0,0,0,0,0,0,,not_found
trnal-cag_10|trnal-cag,0,0,0,0,0,0,,not_found
trnal-cag_11|trnal-cag,0,0,0,0,0,0,,not_found
shtn2|shtn2,0,0,0,0,0,0,,not_found
lncRNA-LOC122869920|LOC122869920,0,0,0,0,0,0,,not_found
lncRNA-LOC122869919|LOC122869919,0,0,0,0,0,0,,not_found
si:dkey-185m8.2|si:dkey-185m8.2,0,0,0,0,8,0,,not_found
f13a1b|f13a1b,0,0,0,0,0,0,,not_found
LOC122870414|LOC122870414,0,0,6,0,10,0,,not_found
trnas-gcu_7|trnas-gcu,0,0,0,0,0,0,,not_found
zgc:101810|zgc:101810,0,0,0,0,0,0,,not_found
rin1b|rin1b,0,0,20,0,0,8,,not_found
LOC122870683|LOC122870683,0,0,0,0,0,0,,not_found
lncRNA-LOC122870436|LOC122870436,0,0,2,5,0,4,,not_found
kcnj10a|kcnj10a,0,0,0,0,0,0,,not_found
LOC122870583|LOC122870583,0,0,0,0,0,0,,not_found
LOC122870605|LOC122870605,0,0,0,0,0,0,,not_found
LOC122870584|LOC122870584,0,0,0,0,0,0,,not_found
si:cabz01074946.1|si:cabz01074946.1,0,4,0,0,0,0,,not_found
LOC122869903|LOC122869903,0,0,0,0,0,0,,not_found
LOC122870687|LOC122870687,0,0,0,0,0,0,,not_found
LOC122870688|LOC122870688,0,0,0,0,0,0,,not_found
si:ch211-63p21.8|si:ch211-63p21.8,0,0,0,0,0,0,,not_found
LOC122869730|LOC122869730,0,0,0,0,0,0,,not_found
lncRNA-LOC122869732|LOC122869732,0,0,0,0,0,0,,not_found
LOC122869731|LOC122869731,0,0,0,0,0,0,,not_found
LOC122869739|LOC122869739,0,0,0,0,0,0,,not_found
LOC122869737|LOC122869737,0,0,0,0,4,4,,not_found
LOC122869738|LOC122869738,0,0,0,0,0,0,,not_found
LOC122869740|LOC122869740,0,0,0,0,0,0,,not_found
lncRNA-LOC122869741|LOC122869741,0,0,0,0,0,0,,not_found
casq1b|casq1b,0,0,0,0,0,0,,not_found
lncRNA-LOC122869743|LOC122869743,0,0,0,0,0,0,,not_found
LOC122869745|LOC122869745,0,0,4,0,4,4,,not_found
LOC122869750|LOC122869750,0,0,0,0,0,0,,not_found
LOC122869752|LOC122869752,0,0,0,0,0,0,,not_found
LOC122869754|LOC122869754,0,0,0,0,0,0,,not_found
LOC122869755|LOC122869755,0,0,4,0,4,0,,not_found
LOC122869757|LOC122869757,0,14,1,0,8,15,,not_found
si:dkeyp-74b6.2|si:dkeyp-74b6.2,0,0,0,0,0,0,,not_found
lncRNA-LOC122869775|LOC122869775,0,0,0,0,0,0,,not_found
LOC122869771|LOC122869771,0,0,0,0,0,0,,not_found
lncRNA-LOC122869774|LOC122869774,0,0,0,0,0,0,,not_found
lncRNA-LOC122869777|LOC122869777,0,0,0,0,0,0,,not_found
LOC122869776|LOC122869776,0,0,0,0,0,0,,not_found
LOC122870561|LOC122870561,0,0,0,0,0,0,,not_found
LOC122870693|LOC122870693,0,0,0,0,0,0,,not_found
rab39bb|rab39bb,0,7,6,0,0,8,,not_found
gpr185b|gpr185b,0,0,0,0,0,0,,not_found
htr2cl1|htr2cl1,0,0,0,0,0,0,,not_found
trnak-cuu_8|trnak-cuu,0,0,1,0,0,0,,not_found
LOC122870697|LOC122870697,0,0,0,0,0,0,,not_found
LOC122869696|LOC122869696,0,0,0,0,0,0,,not_found
LOC122869699|LOC122869699,0,4,0,0,0,0,,not_found
snRNA-LOC122870802|LOC122870802,0,0,0,0,0,0,,not_found
snRNA-LOC122870789|LOC122870789,0,0,0,0,0,0,,not_found
snRNA-LOC122870798|LOC122870798,0,0,0,0,0,0,,not_found
snRNA-LOC122870804|LOC122870804,0,0,0,0,0,0,,not_found
snRNA-LOC122870806|LOC122870806,0,0,0,0,0,0,,not_found
snRNA-LOC122870799|LOC122870799,0,0,0,0,0,0,,not_found
snRNA-LOC122870800|LOC122870800,0,0,0,0,0,0,,not_found
snRNA-LOC122870783|LOC122870783,0,0,0,0,0,0,,not_found
snRNA-LOC122870805|LOC122870805,0,0,0,0,0,0,,not_found
snRNA-LOC122870811|LOC122870811,0,0,0,0,0,0,,not_found
snRNA-LOC122870823|LOC122870823,0,0,0,0,0,0,,not_found
snRNA-LOC122870801|LOC122870801,0,0,0,0,0,0,,not_found
snRNA-LOC122870790|LOC122870790,0,0,0,0,0,0,,not_found
snRNA-LOC122870787|LOC122870787,0,0,0,0,0,0,,not_found
snRNA-LOC122870791|LOC122870791,0,0,0,0,0,0,,not_found
snRNA-LOC122870792|LOC122870792,0,0,0,0,0,0,,not_found
snRNA-LOC122870795|LOC122870795,0,0,0,0,0,0,,not_found
snRNA-LOC122870786|LOC122870786,0,0,0,0,0,0,,not_found
snRNA-LOC122870785|LOC122870785,0,0,0,0,0,0,,not_found
snRNA-LOC122870797|LOC122870797,0,0,0,0,0,0,,not_found
snRNA-LOC122870803|LOC122870803,0,0,0,0,0,0,,not_found
snRNA-LOC122870788|LOC122870788,0,0,0,0,0,0,,not_found
snRNA-LOC122870784|LOC122870784,0,0,0,0,0,0,,not_found
snRNA-LOC122870779|LOC122870779,0,0,0,0,0,0,,not_found
snRNA-LOC122870794|LOC122870794,0,0,0,0,0,0,,not_found
snRNA-LOC122870780|LOC122870780,0,0,0,0,0,0,,not_found
snRNA-LOC122870796|LOC122870796,0,0,0,0,0,0,,not_found
snRNA-LOC122870781|LOC122870781,0,0,0,0,0,0,,not_found
snRNA-LOC122870793|LOC122870793,0,0,0,0,0,0,,not_found
ovol1a|ovol1a,0,0,0,0,0,0,,not_found
LOC122869687|LOC122869687,0,0,0,0,0,0,,not_found
lncRNA-LOC122869705|LOC122869705,0,0,0,0,0,0,,not_found
trpc5a|trpc5a,0,0,0,0,0,0,,not_found
LOC122870320|LOC122870320,0,4,0,0,0,0,,not_found
LOC122870193|LOC122870193,0,0,0,0,0,0,,not_found
LOC122870086|LOC122870086,0,0,0,5,0,0,,not_found
LOC122870200|LOC122870200,0,0,0,0,3,0,,not_found
LOC122870156|LOC122870156,0,0,0,0,0,0,,not_found
LOC122870706|LOC122870706,0,0,0,0,0,0,,not_found
LOC122870204|LOC122870204,0,0,0,0,0,0,,not_found
LOC122870147|LOC122870147,0,0,0,0,0,4,,not_found
LOC122870148|LOC122870148,0,0,0,0,0,0,,not_found
LOC122870124|LOC122870124,0,0,0,0,0,0,,not_found
LOC122870707|LOC122870707,0,0,0,0,0,4,,not_found
